/Users/jinwookkim/projects/ml_model/.venv/lib/python3.13/site-packages/torch/utils/data/dataloader.py:692: UserWarning: 'pin_memory' argument is set as true but not supported on MPS now, device pinned memory won't be used.
  warnings.warn(warn_msg)
Starting EfficientNet training script...
--- Model Initialization (EfficientNet) ---
Using device: mps
Creating EfficientNet model 'timm/efficientnet_b0.ra_in1k' with 101 output classes...
--- Dataset Loading (EfficientNet) ---
Checking for Food-101 dataset...
Image transformations created.
Loading Food-101 dataset using torchvision...
Food-101 dataset loaded. Using a subset of 500 samples for this demo.
Loading checkpoint from ./trained_models/efficientnet_checkpoint.pth
Resuming training from epoch 4
Model, optimizer, and criterion initialized.
Epoch [111/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.0018
Epoch [111/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.0032
Epoch [111/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.0083
Epoch [111/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.0203
Epoch [111/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.1315
Epoch [111/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.0150
Epoch [111/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.0148
Epoch [111/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.0034
Epoch [111/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.0000
Epoch [111/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.0067
Epoch [111/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.0015
Epoch [111/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.1896
Epoch [111/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.6628
Epoch [111/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.0099
Epoch [111/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.0003
Epoch [111/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.0004
Epoch [111/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.0037
Epoch [111/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.0004
Epoch [111/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.0239
Epoch [111/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.0562
Epoch [111/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.0463
Epoch [111/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.0016
Epoch [111/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.0075
Epoch [111/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.0002
Epoch [111/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.0014
Epoch [111/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.0005
Epoch [111/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.0004
Epoch [111/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.0029
Epoch [111/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.0084
Epoch [111/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.0021
Epoch [111/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.0281
Epoch [111/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.0719
Epoch [111/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.0002
Epoch [111/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.0020
Epoch [111/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.0015
Epoch [111/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.0116
Epoch [111/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.0020
Epoch [111/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.0036
Epoch [111/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.0014
Epoch [111/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.0032
Epoch [111/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.0119
Epoch [111/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.0120
Epoch [111/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.3589
Epoch [111/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.0019
Epoch [111/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.0508
Epoch [111/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.0174
Epoch [111/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.0097
Epoch [111/124], Batch [50/125] [########------------] 40.0%, Loss: 0.0928
Epoch [111/124], Batch [51/125] [########------------] 40.8%, Loss: 0.0146
Epoch [111/124], Batch [52/125] [########------------] 41.6%, Loss: 0.0001
Epoch [111/124], Batch [53/125] [########------------] 42.4%, Loss: 0.0059
Epoch [111/124], Batch [54/125] [########------------] 43.2%, Loss: 0.8413
Epoch [111/124], Batch [55/125] [########------------] 44.0%, Loss: 0.0035
Epoch [111/124], Batch [56/125] [########------------] 44.8%, Loss: 0.5723
Epoch [111/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.0009
Epoch [111/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.1241
Epoch [111/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.0074
Epoch [111/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.0005
Epoch [111/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.0003
Epoch [111/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.0013
Epoch [111/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.0082
Epoch [111/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.0004
Epoch [111/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.0297
Epoch [111/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.0036
Epoch [111/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.4332
Epoch [111/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.0058
Epoch [111/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.1668
Epoch [111/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.0014
Epoch [111/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.0012
Epoch [111/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.0080
Epoch [111/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.1411
Epoch [111/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.0007
Epoch [111/124], Batch [75/125] [############--------] 60.0%, Loss: 0.0078
Epoch [111/124], Batch [76/125] [############--------] 60.8%, Loss: 0.0004
Epoch [111/124], Batch [77/125] [############--------] 61.6%, Loss: 0.0799
Epoch [111/124], Batch [78/125] [############--------] 62.4%, Loss: 0.0056
Epoch [111/124], Batch [79/125] [############--------] 63.2%, Loss: 0.0495
Epoch [111/124], Batch [80/125] [############--------] 64.0%, Loss: 0.0096
Epoch [111/124], Batch [81/125] [############--------] 64.8%, Loss: 0.0041
Epoch [111/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.0365
Epoch [111/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.0668
Epoch [111/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.0176
Epoch [111/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.0010
Epoch [111/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.0009
Epoch [111/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.0170
Epoch [111/124], Batch [88/125] [##############------] 70.4%, Loss: 0.0121
Epoch [111/124], Batch [89/125] [##############------] 71.2%, Loss: 0.0285
Epoch [111/124], Batch [90/125] [##############------] 72.0%, Loss: 0.0004
Epoch [111/124], Batch [91/125] [##############------] 72.8%, Loss: 0.0036
Epoch [111/124], Batch [92/125] [##############------] 73.6%, Loss: 0.2662
Epoch [111/124], Batch [93/125] [##############------] 74.4%, Loss: 0.0047
Epoch [111/124], Batch [94/125] [###############-----] 75.2%, Loss: 0.0064
Epoch [111/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.6602
Epoch [111/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.3698
Epoch [111/124], Batch [97/125] [###############-----] 77.6%, Loss: 0.0014
Epoch [111/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.0026
Epoch [111/124], Batch [99/125] [###############-----] 79.2%, Loss: 0.0008
Epoch [111/124], Batch [100/125] [################----] 80.0%, Loss: 0.0570
Epoch [111/124], Batch [101/125] [################----] 80.8%, Loss: 0.0000
Epoch [111/124], Batch [102/125] [################----] 81.6%, Loss: 0.0307
Epoch [111/124], Batch [103/125] [################----] 82.4%, Loss: 0.0597
Epoch [111/124], Batch [104/125] [################----] 83.2%, Loss: 0.0012
Epoch [111/124], Batch [105/125] [################----] 84.0%, Loss: 0.1055
Epoch [111/124], Batch [106/125] [################----] 84.8%, Loss: 0.7379
Epoch [111/124], Batch [107/125] [#################---] 85.6%, Loss: 0.0075
Epoch [111/124], Batch [108/125] [#################---] 86.4%, Loss: 0.0285
Epoch [111/124], Batch [109/125] [#################---] 87.2%, Loss: 0.0009
Epoch [111/124], Batch [110/125] [#################---] 88.0%, Loss: 0.0015
Epoch [111/124], Batch [111/125] [#################---] 88.8%, Loss: 1.2506
Epoch [111/124], Batch [112/125] [#################---] 89.6%, Loss: 0.0004
Epoch [111/124], Batch [113/125] [##################--] 90.4%, Loss: 0.0363
Epoch [111/124], Batch [114/125] [##################--] 91.2%, Loss: 0.9930
Epoch [111/124], Batch [115/125] [##################--] 92.0%, Loss: 0.0133
Epoch [111/124], Batch [116/125] [##################--] 92.8%, Loss: 0.0035
Epoch [111/124], Batch [117/125] [##################--] 93.6%, Loss: 0.0016
Epoch [111/124], Batch [118/125] [##################--] 94.4%, Loss: 0.5434
Epoch [111/124], Batch [119/125] [###################-] 95.2%, Loss: 0.0566
Epoch [111/124], Batch [120/125] [###################-] 96.0%, Loss: 0.8426
Epoch [111/124], Batch [121/125] [###################-] 96.8%, Loss: 0.0032
Epoch [111/124], Batch [122/125] [###################-] 97.6%, Loss: 0.0684
Epoch [111/124], Batch [123/125] [###################-] 98.4%, Loss: 0.0003
Epoch [111/124], Batch [124/125] [###################-] 99.2%, Loss: 0.0003
Epoch [111/124], Batch [125/125] [####################] 100.0%, Loss: 0.2944
Epoch [111/124] finished. Average Loss: 0.0894
Training Accuracy: 98.60%
--- Saving checkpoint for epoch 111 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [112/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.0010
Epoch [112/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.0013
Epoch [112/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.0018
Epoch [112/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.0029
Epoch [112/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.0003
Epoch [112/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.0109
Epoch [112/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.0102
Epoch [112/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.0055
Epoch [112/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.0103
Epoch [112/124], Batch [10/125] [#-------------------] 8.0%, Loss: 0.0062
Epoch [112/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.2107
Epoch [112/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.0026
Epoch [112/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.0060
Epoch [112/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.0010
Epoch [112/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.0835
Epoch [112/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.0152
Epoch [112/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.0888
Epoch [112/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.3773
Epoch [112/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.0292
Epoch [112/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.0037
Epoch [112/124], Batch [21/125] [###-----------------] 16.8%, Loss: 0.0064
Epoch [112/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.0008
Epoch [112/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.4309
Epoch [112/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.0012
Epoch [112/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.0565
Epoch [112/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.0087
Epoch [112/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.7613
Epoch [112/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.0060
Epoch [112/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.0861
Epoch [112/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.0692
Epoch [112/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.0883
Epoch [112/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.0250
Epoch [112/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.0021
Epoch [112/124], Batch [34/125] [#####---------------] 27.2%, Loss: 2.2245
Epoch [112/124], Batch [35/125] [#####---------------] 28.0%, Loss: 0.0089
Epoch [112/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.4306
Epoch [112/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.4151
Epoch [112/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.0023
Epoch [112/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.0143
Epoch [112/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.0221
Epoch [112/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.0025
Epoch [112/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.1025
Epoch [112/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.0070
Epoch [112/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.3234
Epoch [112/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.0003
Epoch [112/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.0029
Epoch [112/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.0557
Epoch [112/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.1506
Epoch [112/124], Batch [49/125] [#######-------------] 39.2%, Loss: 0.0065
Epoch [112/124], Batch [50/125] [########------------] 40.0%, Loss: 0.0268
Epoch [112/124], Batch [51/125] [########------------] 40.8%, Loss: 1.2685
Epoch [112/124], Batch [52/125] [########------------] 41.6%, Loss: 0.0018
Epoch [112/124], Batch [53/125] [########------------] 42.4%, Loss: 0.0138
Epoch [112/124], Batch [54/125] [########------------] 43.2%, Loss: 0.0564
Epoch [112/124], Batch [55/125] [########------------] 44.0%, Loss: 0.0116
Epoch [112/124], Batch [56/125] [########------------] 44.8%, Loss: 0.2165
Epoch [112/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.2263
Epoch [112/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.0011
Epoch [112/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.0288
Epoch [112/124], Batch [60/125] [#########-----------] 48.0%, Loss: 0.0085
Epoch [112/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.0154
Epoch [112/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.0007
Epoch [112/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.0073
Epoch [112/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.0005
Epoch [112/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.4666
Epoch [112/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.0016
Epoch [112/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.0056
Epoch [112/124], Batch [68/125] [##########----------] 54.4%, Loss: 1.0331
Epoch [112/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.0013
Epoch [112/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.0054
Epoch [112/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.0004
Epoch [112/124], Batch [72/125] [###########---------] 57.6%, Loss: 1.8958
Epoch [112/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.0481
Epoch [112/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.1870
Epoch [112/124], Batch [75/125] [############--------] 60.0%, Loss: 0.0011
Epoch [112/124], Batch [76/125] [############--------] 60.8%, Loss: 0.0374
Epoch [112/124], Batch [77/125] [############--------] 61.6%, Loss: 0.0821
Epoch [112/124], Batch [78/125] [############--------] 62.4%, Loss: 1.5936
Epoch [112/124], Batch [79/125] [############--------] 63.2%, Loss: 0.0213
Epoch [112/124], Batch [80/125] [############--------] 64.0%, Loss: 0.0705
Epoch [112/124], Batch [81/125] [############--------] 64.8%, Loss: 0.1308
Epoch [112/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.1343
Epoch [112/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.0046
Epoch [112/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.5788
Epoch [112/124], Batch [85/125] [#############-------] 68.0%, Loss: 0.8269
Epoch [112/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.5138
Epoch [112/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.5945
Epoch [112/124], Batch [88/125] [##############------] 70.4%, Loss: 0.0364
Epoch [112/124], Batch [89/125] [##############------] 71.2%, Loss: 0.0237
Epoch [112/124], Batch [90/125] [##############------] 72.0%, Loss: 0.2176
Epoch [112/124], Batch [91/125] [##############------] 72.8%, Loss: 0.0133
Epoch [112/124], Batch [92/125] [##############------] 73.6%, Loss: 0.0448
Epoch [112/124], Batch [93/125] [##############------] 74.4%, Loss: 0.1938
Epoch [112/124], Batch [94/125] [###############-----] 75.2%, Loss: 0.1373
Epoch [112/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.0030
Epoch [112/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.5971
Epoch [112/124], Batch [97/125] [###############-----] 77.6%, Loss: 0.4366
Epoch [112/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.0141
Epoch [112/124], Batch [99/125] [###############-----] 79.2%, Loss: 0.0522
Epoch [112/124], Batch [100/125] [################----] 80.0%, Loss: 1.2832
Epoch [112/124], Batch [101/125] [################----] 80.8%, Loss: 0.1087
Epoch [112/124], Batch [102/125] [################----] 81.6%, Loss: 0.0200
Epoch [112/124], Batch [103/125] [################----] 82.4%, Loss: 0.4856
Epoch [112/124], Batch [104/125] [################----] 83.2%, Loss: 0.0051
Epoch [112/124], Batch [105/125] [################----] 84.0%, Loss: 0.0076
Epoch [112/124], Batch [106/125] [################----] 84.8%, Loss: 0.1682
Epoch [112/124], Batch [107/125] [#################---] 85.6%, Loss: 0.0765
Epoch [112/124], Batch [108/125] [#################---] 86.4%, Loss: 0.2706
Epoch [112/124], Batch [109/125] [#################---] 87.2%, Loss: 0.0103
Epoch [112/124], Batch [110/125] [#################---] 88.0%, Loss: 0.0415
Epoch [112/124], Batch [111/125] [#################---] 88.8%, Loss: 0.2406
Epoch [112/124], Batch [112/125] [#################---] 89.6%, Loss: 0.2596
Epoch [112/124], Batch [113/125] [##################--] 90.4%, Loss: 0.0823
Epoch [112/124], Batch [114/125] [##################--] 91.2%, Loss: 0.0115
Epoch [112/124], Batch [115/125] [##################--] 92.0%, Loss: 1.5861
Epoch [112/124], Batch [116/125] [##################--] 92.8%, Loss: 0.0053
Epoch [112/124], Batch [117/125] [##################--] 93.6%, Loss: 0.0881
Epoch [112/124], Batch [118/125] [##################--] 94.4%, Loss: 0.0052
Epoch [112/124], Batch [119/125] [###################-] 95.2%, Loss: 0.1945
Epoch [112/124], Batch [120/125] [###################-] 96.0%, Loss: 0.0063
Epoch [112/124], Batch [121/125] [###################-] 96.8%, Loss: 0.6994
Epoch [112/124], Batch [122/125] [###################-] 97.6%, Loss: 0.0243
Epoch [112/124], Batch [123/125] [###################-] 98.4%, Loss: 0.5048
Epoch [112/124], Batch [124/125] [###################-] 99.2%, Loss: 0.7515
Epoch [112/124], Batch [125/125] [####################] 100.0%, Loss: 0.1648
Epoch [112/124] finished. Average Loss: 0.2014
Training Accuracy: 98.80%
--- Saving checkpoint for epoch 112 ---
Checkpoint saved to ./trained_models/efficientnet_checkpoint.pth

Epoch [113/124], Batch [1/125] [--------------------] 0.8%, Loss: 0.0505
Epoch [113/124], Batch [2/125] [--------------------] 1.6%, Loss: 0.0073
Epoch [113/124], Batch [3/125] [--------------------] 2.4%, Loss: 0.0787
Epoch [113/124], Batch [4/125] [--------------------] 3.2%, Loss: 0.4985
Epoch [113/124], Batch [5/125] [--------------------] 4.0%, Loss: 0.0014
Epoch [113/124], Batch [6/125] [--------------------] 4.8%, Loss: 0.2771
Epoch [113/124], Batch [7/125] [#-------------------] 5.6%, Loss: 0.0073
Epoch [113/124], Batch [8/125] [#-------------------] 6.4%, Loss: 0.0045
Epoch [113/124], Batch [9/125] [#-------------------] 7.2%, Loss: 0.0110
Epoch [113/124], Batch [10/125] [#-------------------] 8.0%, Loss: 1.2117
Epoch [113/124], Batch [11/125] [#-------------------] 8.8%, Loss: 0.1097
Epoch [113/124], Batch [12/125] [#-------------------] 9.6%, Loss: 0.0253
Epoch [113/124], Batch [13/125] [##------------------] 10.4%, Loss: 0.0005
Epoch [113/124], Batch [14/125] [##------------------] 11.2%, Loss: 0.0070
Epoch [113/124], Batch [15/125] [##------------------] 12.0%, Loss: 0.0568
Epoch [113/124], Batch [16/125] [##------------------] 12.8%, Loss: 0.0289
Epoch [113/124], Batch [17/125] [##------------------] 13.6%, Loss: 0.0072
Epoch [113/124], Batch [18/125] [##------------------] 14.4%, Loss: 0.0177
Epoch [113/124], Batch [19/125] [###-----------------] 15.2%, Loss: 0.9639
Epoch [113/124], Batch [20/125] [###-----------------] 16.0%, Loss: 0.1049
Epoch [113/124], Batch [21/125] [###-----------------] 16.8%, Loss: 1.8725
Epoch [113/124], Batch [22/125] [###-----------------] 17.6%, Loss: 0.2706
Epoch [113/124], Batch [23/125] [###-----------------] 18.4%, Loss: 0.0117
Epoch [113/124], Batch [24/125] [###-----------------] 19.2%, Loss: 0.0022
Epoch [113/124], Batch [25/125] [####----------------] 20.0%, Loss: 0.3698
Epoch [113/124], Batch [26/125] [####----------------] 20.8%, Loss: 0.0781
Epoch [113/124], Batch [27/125] [####----------------] 21.6%, Loss: 0.0782
Epoch [113/124], Batch [28/125] [####----------------] 22.4%, Loss: 0.0220
Epoch [113/124], Batch [29/125] [####----------------] 23.2%, Loss: 0.6323
Epoch [113/124], Batch [30/125] [####----------------] 24.0%, Loss: 0.0006
Epoch [113/124], Batch [31/125] [####----------------] 24.8%, Loss: 0.0184
Epoch [113/124], Batch [32/125] [#####---------------] 25.6%, Loss: 0.3082
Epoch [113/124], Batch [33/125] [#####---------------] 26.4%, Loss: 0.1647
Epoch [113/124], Batch [34/125] [#####---------------] 27.2%, Loss: 0.9476
Epoch [113/124], Batch [35/125] [#####---------------] 28.0%, Loss: 1.3057
Epoch [113/124], Batch [36/125] [#####---------------] 28.8%, Loss: 0.0621
Epoch [113/124], Batch [37/125] [#####---------------] 29.6%, Loss: 0.0029
Epoch [113/124], Batch [38/125] [######--------------] 30.4%, Loss: 0.0063
Epoch [113/124], Batch [39/125] [######--------------] 31.2%, Loss: 0.0190
Epoch [113/124], Batch [40/125] [######--------------] 32.0%, Loss: 0.0562
Epoch [113/124], Batch [41/125] [######--------------] 32.8%, Loss: 0.0028
Epoch [113/124], Batch [42/125] [######--------------] 33.6%, Loss: 0.0066
Epoch [113/124], Batch [43/125] [######--------------] 34.4%, Loss: 0.3393
Epoch [113/124], Batch [44/125] [#######-------------] 35.2%, Loss: 0.0226
Epoch [113/124], Batch [45/125] [#######-------------] 36.0%, Loss: 0.0028
Epoch [113/124], Batch [46/125] [#######-------------] 36.8%, Loss: 0.2771
Epoch [113/124], Batch [47/125] [#######-------------] 37.6%, Loss: 0.0284
Epoch [113/124], Batch [48/125] [#######-------------] 38.4%, Loss: 0.0128
Epoch [113/124], Batch [49/125] [#######-------------] 39.2%, Loss: 2.3629
Epoch [113/124], Batch [50/125] [########------------] 40.0%, Loss: 0.0021
Epoch [113/124], Batch [51/125] [########------------] 40.8%, Loss: 0.1618
Epoch [113/124], Batch [52/125] [########------------] 41.6%, Loss: 0.0035
Epoch [113/124], Batch [53/125] [########------------] 42.4%, Loss: 0.0388
Epoch [113/124], Batch [54/125] [########------------] 43.2%, Loss: 0.9978
Epoch [113/124], Batch [55/125] [########------------] 44.0%, Loss: 0.0781
Epoch [113/124], Batch [56/125] [########------------] 44.8%, Loss: 0.0029
Epoch [113/124], Batch [57/125] [#########-----------] 45.6%, Loss: 0.0991
Epoch [113/124], Batch [58/125] [#########-----------] 46.4%, Loss: 0.0101
Epoch [113/124], Batch [59/125] [#########-----------] 47.2%, Loss: 0.0910
Epoch [113/124], Batch [60/125] [#########-----------] 48.0%, Loss: 1.3514
Epoch [113/124], Batch [61/125] [#########-----------] 48.8%, Loss: 0.5563
Epoch [113/124], Batch [62/125] [#########-----------] 49.6%, Loss: 0.0274
Epoch [113/124], Batch [63/125] [##########----------] 50.4%, Loss: 0.1838
Epoch [113/124], Batch [64/125] [##########----------] 51.2%, Loss: 0.0027
Epoch [113/124], Batch [65/125] [##########----------] 52.0%, Loss: 0.4621
Epoch [113/124], Batch [66/125] [##########----------] 52.8%, Loss: 0.0590
Epoch [113/124], Batch [67/125] [##########----------] 53.6%, Loss: 0.0069
Epoch [113/124], Batch [68/125] [##########----------] 54.4%, Loss: 0.1651
Epoch [113/124], Batch [69/125] [###########---------] 55.2%, Loss: 0.1354
Epoch [113/124], Batch [70/125] [###########---------] 56.0%, Loss: 0.0625
Epoch [113/124], Batch [71/125] [###########---------] 56.8%, Loss: 0.0011
Epoch [113/124], Batch [72/125] [###########---------] 57.6%, Loss: 0.3076
Epoch [113/124], Batch [73/125] [###########---------] 58.4%, Loss: 0.2358
Epoch [113/124], Batch [74/125] [###########---------] 59.2%, Loss: 0.0069
Epoch [113/124], Batch [75/125] [############--------] 60.0%, Loss: 0.0006
Epoch [113/124], Batch [76/125] [############--------] 60.8%, Loss: 0.7339
Epoch [113/124], Batch [77/125] [############--------] 61.6%, Loss: 0.0177
Epoch [113/124], Batch [78/125] [############--------] 62.4%, Loss: 0.0134
Epoch [113/124], Batch [79/125] [############--------] 63.2%, Loss: 0.2192
Epoch [113/124], Batch [80/125] [############--------] 64.0%, Loss: 0.0998
Epoch [113/124], Batch [81/125] [############--------] 64.8%, Loss: 0.0068
Epoch [113/124], Batch [82/125] [#############-------] 65.6%, Loss: 0.6121
Epoch [113/124], Batch [83/125] [#############-------] 66.4%, Loss: 0.4289
Epoch [113/124], Batch [84/125] [#############-------] 67.2%, Loss: 0.0095
Epoch [113/124], Batch [85/125] [#############-------] 68.0%, Loss: 1.0975
Epoch [113/124], Batch [86/125] [#############-------] 68.8%, Loss: 0.1056
Epoch [113/124], Batch [87/125] [#############-------] 69.6%, Loss: 0.0554
Epoch [113/124], Batch [88/125] [##############------] 70.4%, Loss: 0.6118
Epoch [113/124], Batch [89/125] [##############------] 71.2%, Loss: 0.0421
Epoch [113/124], Batch [90/125] [##############------] 72.0%, Loss: 0.1956
Epoch [113/124], Batch [91/125] [##############------] 72.8%, Loss: 0.9248
Epoch [113/124], Batch [92/125] [##############------] 73.6%, Loss: 0.2301
Epoch [113/124], Batch [93/125] [##############------] 74.4%, Loss: 0.0014
Epoch [113/124], Batch [94/125] [###############-----] 75.2%, Loss: 0.2382
Epoch [113/124], Batch [95/125] [###############-----] 76.0%, Loss: 0.3269
Epoch [113/124], Batch [96/125] [###############-----] 76.8%, Loss: 0.2713
Epoch [113/124], Batch [97/125] [###############-----] 77.6%, Loss: 0.3893
Epoch [113/124], Batch [98/125] [###############-----] 78.4%, Loss: 0.3823
